TRIP_ID,area_1,area_2,area_3,area_4,area_5,area_6,area_7,area_8,area_9,area_10,area_11,area_12,area_13,area_14,area_15,MMSI,VESSEL_TYPE
1521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27480,567038000,Unspecified
1522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57060,567312000,Bulk Carrier
1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14220,22560,NA,NA,43680,576441000,Tug
1524,NA,NA,NA,21900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102360,577129000,Offshore Supply Ship
1525,240,58860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63360,577129000,Offshore Supply Ship
1526,NA,138120,NA,NA,NA,NA,NA,NA,NA,14580,NA,NA,NA,NA,499740,577129000,Offshore Supply Ship
1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,1740,NA,NA,NA,NA,3420,616885000,Reefer
1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432960,616999079,Tug
1532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53100,636011195,Platform
1533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53460,636011195,Platform
1534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63660,636011195,Platform
1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1560,636011537,Bulk Carrier
1537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980,636013308,Tanker
1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5220,636013411,Tanker
1543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20640,636014597,Reefer
1544,NA,NA,88980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e4,636014613,Container Ship
1545,NA,NA,11760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11760,636014613,Container Ship
1551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,636015400,Tanker
1552,NA,NA,NA,NA,192960,NA,NA,NA,NA,NA,NA,NA,NA,NA,192960,636015400,Tanker
1553,NA,NA,NA,NA,77700,NA,NA,NA,NA,NA,NA,NA,NA,NA,82080,636015400,Tanker
1555,NA,NA,NA,NA,NA,NA,NA,NA,31680,NA,NA,NA,NA,NA,34080,636015519,Tanker
1556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67080,636015530,General Cargo
1558,NA,NA,56940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60060,636015666,Container Ship
1559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34200,636015751,Bulk Carrier
1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23760,636015875,Tanker
1561,NA,NA,153960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156720,636016014,Container Ship
1562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32400,636016043,Bulk Carrier
1565,NA,NA,183240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186240,636016457,Container Ship
1566,NA,NA,76980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78300,636090524,Container Ship
1567,NA,NA,16020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17400,636090524,Container Ship
1569,NA,NA,119760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122700,636091187,Container Ship
1570,NA,NA,94620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97620,636091187,Container Ship
1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21e3,636092084,Bulk Carrier
1572,NA,11940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14580,636092141,Tanker
1574,NA,NA,NA,1860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900,636092242,General Cargo
1575,NA,NA,NA,74520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76500,636092242,General Cargo
1577,NA,NA,NA,16740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18120,636092314,General Cargo
1578,NA,NA,NA,5460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6600,636092314,General Cargo
1579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,631320,NA,NA,631320,654045800,Fishing Vessel
1580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,892560,NA,NA,892560,654045800,Fishing Vessel
1581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240660,NA,NA,240660,654045800,Fishing Vessel
1582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57540,NA,NA,57540,654045800,Fishing Vessel
1583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65280,NA,NA,65280,654045800,Fishing Vessel
1584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232800,NA,NA,232800,654045800,Fishing Vessel
1586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144060,NA,NA,144060,654045800,Fishing Vessel
1587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28020,NA,NA,28020,654045800,Fishing Vessel
1588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103020,NA,NA,103020,654045800,Fishing Vessel
1589,NA,NA,NA,NA,NA,45840,NA,NA,NA,NA,NA,NA,NA,NA,48720,667997000,General Cargo
1590,NA,NA,NA,NA,NA,86700,NA,NA,NA,NA,NA,NA,NA,NA,88620,667997000,General Cargo
1591,NA,NA,NA,NA,NA,59700,NA,NA,NA,NA,NA,NA,NA,NA,62280,667997000,General Cargo
1592,NA,NA,NA,NA,NA,52500,NA,NA,NA,NA,NA,NA,NA,NA,54660,667997000,General Cargo
1595,NA,NA,NA,NA,NA,88140,NA,NA,NA,NA,NA,NA,NA,NA,90480,667997000,General Cargo
1596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428460,704643314,Pilot Vessel
1597,NA,420,1140,NA,NA,NA,NA,NA,120,NA,NA,NA,780,NA,157920,704643314,Pilot Vessel
1598,2640,NA,14160,3840,3660,120,NA,NA,NA,NA,360,120,9060,NA,1517820,704643314,Pilot Vessel
1599,660,NA,NA,1260,NA,NA,NA,NA,NA,NA,NA,NA,780,NA,188700,704643314,Pilot Vessel
1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119220,704643314,Pilot Vessel
